"Fecha","Indicador","Territorio",Valor
"2020-06-04","Fallecidos","Canelones",2
"2020-06-04","Fallecidos","Cerro Largo",0
"2020-06-04","Fallecidos","Colonia",0
"2020-06-04","Fallecidos","Durazno",0
"2020-06-04","Fallecidos","Flores",0
"2020-06-04","Fallecidos","Florida",0
"2020-06-04","Fallecidos","Lavalleja",0
"2020-06-04","Fallecidos","Maldonado",4
"2020-06-04","Fallecidos","Montevideo",15
"2020-06-04","Fallecidos","Paysandú",0
"2020-06-04","Fallecidos","Río Negro",0
"2020-06-04","Fallecidos","Rivera",2
"2020-06-04","Fallecidos","Rocha",0
"2020-06-04","Fallecidos","Salto",0
"2020-06-04","Fallecidos","San José",0
"2020-06-04","Fallecidos","Soriano",0
"2020-06-04","Fallecidos","Tacuarembó",0
"2020-06-04","Fallecidos","Treinta y Tres",0
"2020-06-04","Personal de la salud  Confirmados","Todo el país",109
"2020-06-04","Personal de la salud  Recuperados","Todo el país",99
"2020-06-04","Personal de la salud  Activos","Todo el país",9
"2020-06-04","Personal de la salud  Fallecidos","Todo el país",1
"2020-06-04","Cantidad de Tests  Positivos","Todo el país",4
"2020-06-04","Cantidad de Tests  Negativos","Todo el país",731
"2020-06-04","Personas en CTI","Todo el país",4
"2020-06-04","Personas en CI","Todo el país",0
"2020-06-04","Fallecidos","Todo el país",23
"2020-06-04","Casos nuevos","Todo el país",4
"2020-06-05","Casos activos","Artigas",2
"2020-06-05","Casos activos","Canelones",8
"2020-06-05","Casos activos","Cerro Largo",1
"2020-06-05","Casos activos","Colonia",0
"2020-06-05","Casos activos","Durazno",0
"2020-06-05","Casos activos","Flores",1
"2020-06-05","Casos activos","Florida",0
"2020-06-05","Casos activos","Lavalleja",0
"2020-06-05","Casos activos","Maldonado",0
"2020-06-05","Casos activos","Montevideo",35
"2020-06-05","Casos activos","Paysandú",0
"2020-06-05","Casos activos","Río Negro",0
"2020-06-05","Casos activos","Rivera",40
"2020-06-05","Casos activos","Rocha",1
"2020-06-05","Casos activos","Salto",1
"2020-06-05","Casos activos","San José",1
"2020-06-05","Casos activos","Soriano",0
"2020-06-05","Casos activos","Tacuarembó",0
"2020-06-05","Casos activos","Treinta y Tres",0
"2020-06-05","Casos recuperados","Artigas",1
"2020-06-05","Casos recuperados","Canelones",101
"2020-06-05","Casos recuperados","Cerro Largo",0
"2020-06-05","Casos recuperados","Colonia",10
"2020-06-05","Casos recuperados","Durazno",1
"2020-06-05","Casos recuperados","Flores",1
"2020-06-05","Casos recuperados","Florida",0
"2020-06-05","Casos recuperados","Lavalleja",4
"2020-06-05","Casos recuperados","Maldonado",36
"2020-06-05","Casos recuperados","Montevideo",515
"2020-06-05","Casos recuperados","Paysandú",1
"2020-06-05","Casos recuperados","Río Negro",9
"2020-06-05","Casos recuperados","Rivera",11
"2020-06-05","Casos recuperados","Rocha",1
"2020-06-05","Casos recuperados","Salto",12
"2020-06-05","Casos recuperados","San José",5
"2020-06-05","Casos recuperados","Soriano",1
"2020-06-05","Casos recuperados","Tacuarembó",0
"2020-06-05","Casos recuperados","Treinta y Tres",12
"2020-06-05","Fallecidos","Artigas",0
"2020-06-05","Fallecidos","Canelones",2
"2020-06-05","Fallecidos","Cerro Largo",0
"2020-06-05","Fallecidos","Colonia",0
"2020-06-05","Fallecidos","Durazno",0
"2020-06-05","Fallecidos","Flores",0
"2020-06-05","Fallecidos","Florida",0
"2020-06-05","Fallecidos","Lavalleja",0
"2020-06-05","Fallecidos","Maldonado",4
"2020-06-05","Fallecidos","Montevideo",15
"2020-06-05","Fallecidos","Paysandú",0
"2020-06-05","Fallecidos","Río Negro",0
"2020-06-05","Fallecidos","Rivera",2
"2020-06-05","Fallecidos","Rocha",0
"2020-06-05","Fallecidos","Salto",0
"2020-06-05","Fallecidos","San José",0
"2020-06-05","Fallecidos","Soriano",0
"2020-06-05","Fallecidos","Tacuarembó",0
"2020-06-05","Fallecidos","Treinta y Tres",0
"2020-06-05","Personal de la salud  Confirmados","Todo el país",109
"2020-06-05","Personal de la salud  Recuperados","Todo el país",100
"2020-06-05","Personal de la salud  Activos","Todo el país",8
"2020-06-05","Personal de la salud  Fallecidos","Todo el país",1
"2020-06-05","Cantidad de Tests  Positivos","Todo el país",11
"2020-06-05","Cantidad de Tests  Negativos","Todo el país",910
"2020-06-05","Personas en CTI","Todo el país",4
"2020-06-05","Personas en CI","Todo el país",0
"2020-06-05","Fallecidos","Todo el país",23
"2020-06-05","Casos nuevos","Todo el país",2
"2020-06-06","Casos activos","Artigas",2
"2020-06-06","Casos activos","Canelones",10
"2020-06-06","Casos activos","Cerro Largo",1
"2020-06-06","Casos activos","Colonia",3
"2020-06-06","Casos activos","Durazno",0
"2020-06-06","Casos activos","Flores",1
"2020-06-06","Casos activos","Florida",0
"2020-06-06","Casos activos","Lavalleja",0
"2020-06-06","Casos activos","Maldonado",0
"2020-06-06","Casos activos","Montevideo",36
"2020-06-06","Casos activos","Paysandú",0
"2020-06-06","Casos activos","Río Negro",1
"2020-06-06","Casos activos","Rivera",39
"2020-06-06","Casos activos","Rocha",1
"2020-06-06","Casos activos","Salto",1
"2020-06-06","Casos activos","San José",1
"2020-06-06","Casos activos","Soriano",0
"2020-06-06","Casos activos","Tacuarembó",0
"2020-06-06","Casos activos","Treinta y Tres",0
"2020-06-06","Casos recuperados","Artigas",1
"2020-06-06","Casos recuperados","Canelones",101
"2020-06-06","Casos recuperados","Cerro Largo",0
"2020-06-06","Casos recuperados","Colonia",10
"2020-06-06","Casos recuperados","Durazno",1
"2020-06-06","Casos recuperados","Flores",1
"2020-06-06","Casos recuperados","Florida",0
"2020-06-06","Casos recuperados","Lavalleja",4
"2020-06-06","Casos recuperados","Maldonado",36
"2020-06-06","Casos recuperados","Montevideo",517
"2020-06-06","Casos recuperados","Paysandú",1
"2020-06-06","Casos recuperados","Río Negro",9
"2020-06-06","Casos recuperados","Rivera",14
"2020-06-06","Casos recuperados","Rocha",1
"2020-06-06","Casos recuperados","Salto",12
"2020-06-06","Casos recuperados","San José",5
"2020-06-06","Casos recuperados","Soriano",1
"2020-06-06","Casos recuperados","Tacuarembó",0
"2020-06-06","Casos recuperados","Treinta y Tres",12
"2020-06-06","Fallecidos","Artigas",0
"2020-06-06","Fallecidos","Canelones",2
"2020-06-06","Fallecidos","Cerro Largo",0
"2020-06-06","Fallecidos","Colonia",0
"2020-06-06","Fallecidos","Durazno",0
"2020-06-06","Fallecidos","Flores",0
"2020-06-06","Fallecidos","Florida",0
"2020-06-06","Fallecidos","Lavalleja",0
"2020-06-06","Fallecidos","Maldonado",4
"2020-06-06","Fallecidos","Montevideo",15
"2020-06-06","Fallecidos","Paysandú",0
"2020-06-06","Fallecidos","Río Negro",0
"2020-06-06","Fallecidos","Rivera",2
"2020-06-06","Fallecidos","Rocha",0
"2020-06-06","Fallecidos","Salto",0
"2020-06-06","Fallecidos","San José",0
"2020-06-06","Fallecidos","Soriano",0
"2020-06-06","Fallecidos","Tacuarembó",0
"2020-06-06","Fallecidos","Treinta y Tres",0
"2020-06-06","Personal de la salud  Confirmados","Todo el país",110
"2020-06-06","Personal de la salud  Recuperados","Todo el país",100
"2020-06-06","Personal de la salud  Activos","Todo el país",9
"2020-06-06","Personal de la salud  Fallecidos","Todo el país",1
"2020-06-06","Cantidad de Tests  Positivos","Todo el país",5
"2020-06-06","Cantidad de Tests  Negativos","Todo el país",591
"2020-06-06","Personas en CTI","Todo el país",4
"2020-06-06","Personas en CI","Todo el país",0
"2020-06-06","Fallecidos","Todo el país",23
"2020-06-06","Casos nuevos","Todo el país",11
"2020-06-07","Casos activos","Artigas",2
"2020-06-07","Casos activos","Canelones",10
"2020-06-07","Casos activos","Cerro Largo",1
"2020-06-07","Casos activos","Colonia",3
"2020-06-07","Casos activos","Durazno",0
"2020-06-07","Casos activos","Flores",1
"2020-06-07","Casos activos","Florida",0
"2020-06-07","Casos activos","Lavalleja",0
"2020-06-07","Casos activos","Maldonado",0
"2020-06-07","Casos activos","Montevideo",32
"2020-06-07","Casos activos","Paysandú",0
"2020-06-07","Casos activos","Río Negro",1
"2020-06-07","Casos activos","Rivera",39
"2020-06-07","Casos activos","Rocha",1
"2020-06-07","Casos activos","Salto",1
"2020-06-07","Casos activos","San José",1
"2020-06-07","Casos activos","Soriano",0
"2020-06-07","Casos activos","Tacuarembó",0
"2020-06-07","Casos activos","Treinta y Tres",0
"2020-06-07","Casos recuperados","Artigas",1
"2020-06-07","Casos recuperados","Canelones",101
"2020-06-07","Casos recuperados","Cerro Largo",0
"2020-06-07","Casos recuperados","Colonia",10
"2020-06-07","Casos recuperados","Durazno",1
"2020-06-07","Casos recuperados","Flores",1
"2020-06-07","Casos recuperados","Florida",0
"2020-06-07","Casos recuperados","Lavalleja",4
"2020-06-07","Casos recuperados","Maldonado",36
"2020-06-07","Casos recuperados","Montevideo",521
"2020-06-07","Casos recuperados","Paysandú",1
"2020-06-07","Casos recuperados","Río Negro",9
"2020-06-07","Casos recuperados","Rivera",14
"2020-06-07","Casos recuperados","Rocha",1
"2020-06-07","Casos recuperados","Salto",12
"2020-06-07","Casos recuperados","San José",5
"2020-06-07","Casos recuperados","Soriano",1
"2020-06-07","Casos recuperados","Tacuarembó",0
"2020-06-07","Casos recuperados","Treinta y Tres",12
"2020-06-07","Fallecidos","Artigas",0
"2020-06-07","Fallecidos","Canelones",2
"2020-06-07","Fallecidos","Cerro Largo",0
"2020-06-07","Fallecidos","Colonia",0
"2020-06-07","Fallecidos","Durazno",0
"2020-06-07","Fallecidos","Flores",0
"2020-06-07","Fallecidos","Florida",0
"2020-06-07","Fallecidos","Lavalleja",0
"2020-06-07","Fallecidos","Maldonado",4
"2020-06-07","Fallecidos","Montevideo",15
"2020-06-07","Fallecidos","Paysandú",0
"2020-06-07","Fallecidos","Río Negro",0
"2020-06-07","Fallecidos","Rivera",2
"2020-06-07","Fallecidos","Rocha",0
"2020-06-07","Fallecidos","Salto",0
"2020-06-07","Fallecidos","San José",0
"2020-06-07","Fallecidos","Soriano",0
"2020-06-07","Fallecidos","Tacuarembó",0
"2020-06-07","Fallecidos","Treinta y Tres",0
"2020-06-07","Personal de la salud  Confirmados","Todo el país",110
"2020-06-07","Personal de la salud  Recuperados","Todo el país",100
"2020-06-07","Personal de la salud  Activos","Todo el país",9
"2020-06-07","Personal de la salud  Fallecidos","Todo el país",1
"2020-06-07","Cantidad de Tests  Positivos","Todo el país",5
"2020-06-07","Cantidad de Tests  Negativos","Todo el país",398
"2020-06-07","Personas en CTI","Todo el país",4
"2020-06-07","Personas en CI","Todo el país",0
"2020-06-07","Fallecidos","Todo el país",23
"2020-06-07","Casos nuevos","Todo el país",0
"2020-06-08","Casos activos","Artigas",1
"2020-06-08","Casos activos","Canelones",10
"2020-06-08","Casos activos","Cerro Largo",1
"2020-06-08","Casos activos","Colonia",3
"2020-06-08","Casos activos","Durazno",0
"2020-06-08","Casos activos","Flores",1
"2020-06-08","Casos activos","Florida",0
"2020-06-08","Casos activos","Lavalleja",0
"2020-06-08","Casos activos","Maldonado",0
"2020-06-08","Casos activos","Montevideo",31
"2020-06-08","Casos activos","Paysandú",0
"2020-06-08","Casos activos","Río Negro",1
"2020-06-08","Casos activos","Rivera",33
"2020-06-08","Casos activos","Rocha",1
"2020-06-08","Casos activos","Salto",1
"2020-06-08","Casos activos","San José",1
"2020-06-08","Casos activos","Soriano",0
"2020-06-08","Casos activos","Tacuarembó",0
"2020-06-08","Casos activos","Treinta y Tres",0
"2020-06-08","Casos recuperados","Artigas",2
"2020-06-08","Casos recuperados","Canelones",101
"2020-06-08","Casos recuperados","Cerro Largo",0
"2020-06-08","Casos recuperados","Colonia",10
"2020-06-08","Casos recuperados","Durazno",1
"2020-06-08","Casos recuperados","Flores",1
"2020-06-08","Casos recuperados","Florida",0
"2020-06-08","Casos recuperados","Lavalleja",4
"2020-06-08","Casos recuperados","Maldonado",36
"2020-06-08","Casos recuperados","Montevideo",522
"2020-06-08","Casos recuperados","Paysandú",1
"2020-06-08","Casos recuperados","Río Negro",9
"2020-06-08","Casos recuperados","Rivera",20
"2020-06-08","Casos recuperados","Rocha",1
"2020-06-08","Casos recuperados","Salto",12
"2020-06-08","Casos recuperados","San José",5
"2020-06-08","Casos recuperados","Soriano",1
"2020-06-08","Casos recuperados","Tacuarembó",0
"2020-06-08","Casos recuperados","Treinta y Tres",12
"2020-06-08","Fallecidos","Artigas",0
"2020-06-08","Fallecidos","Canelones",2
"2020-06-08","Fallecidos","Cerro Largo",0
"2020-06-08","Fallecidos","Colonia",0
"2020-06-08","Fallecidos","Durazno",0
"2020-06-08","Fallecidos","Flores",0
"2020-06-08","Fallecidos","Florida",0
"2020-06-08","Fallecidos","Lavalleja",0
"2020-06-08","Fallecidos","Maldonado",4
"2020-06-08","Fallecidos","Montevideo",15
"2020-06-08","Fallecidos","Paysandú",0
"2020-06-08","Fallecidos","Río Negro",0
"2020-06-08","Fallecidos","Rivera",2
"2020-06-08","Fallecidos","Rocha",0
"2020-06-08","Fallecidos","Salto",0
"2020-06-08","Fallecidos","San José",0
"2020-06-08","Fallecidos","Soriano",0
"2020-06-08","Fallecidos","Tacuarembó",0
"2020-06-08","Fallecidos","Treinta y Tres",0
"2020-06-08","Personal de la salud  Confirmados","Todo el país",110
"2020-06-08","Personal de la salud  Recuperados","Todo el país",101
"2020-06-08","Personal de la salud  Activos","Todo el país",8
"2020-06-08","Personal de la salud  Fallecidos","Todo el país",1
"2020-06-08","Cantidad de Tests  Positivos","Todo el país",0
"2020-06-08","Cantidad de Tests  Negativos","Todo el país",464
"2020-06-08","Personas en CTI","Todo el país",4
"2020-06-08","Personas en CI","Todo el país",0
"2020-06-08","Fallecidos","Todo el país",23
"2020-06-08","Casos nuevos","Todo el país",0
"2020-06-09","Casos activos","Artigas",0
"2020-06-09","Casos activos","Canelones",9
"2020-06-09","Casos activos","Cerro Largo",1
"2020-06-09","Casos activos","Colonia",3
"2020-06-09","Casos activos","Durazno",0
"2020-06-09","Casos activos","Flores",1
"2020-06-09","Casos activos","Florida",0
"2020-06-09","Casos activos","Lavalleja",0
"2020-06-09","Casos activos","Maldonado",0
"2020-06-09","Casos activos","Montevideo",26
"2020-06-09","Casos activos","Paysandú",0
"2020-06-09","Casos activos","Río Negro",1
"2020-06-09","Casos activos","Rivera",25
"2020-06-09","Casos activos","Rocha",1
"2020-06-09","Casos activos","Salto",1
"2020-06-09","Casos activos","San José",1
"2020-06-09","Casos activos","Soriano",0
"2020-06-09","Casos activos","Tacuarembó",0
"2020-06-09","Casos activos","Treinta y Tres",0
"2020-06-09","Casos recuperados","Artigas",3
"2020-06-09","Casos recuperados","Canelones",100
"2020-06-09","Casos recuperados","Cerro Largo",0
"2020-06-09","Casos recuperados","Colonia",10
"2020-06-09","Casos recuperados","Durazno",1
"2020-06-09","Casos recuperados","Flores",1
"2020-06-09","Casos recuperados","Florida",0
"2020-06-09","Casos recuperados","Lavalleja",4
"2020-06-09","Casos recuperados","Maldonado",36
"2020-06-09","Casos recuperados","Montevideo",529
"2020-06-09","Casos recuperados","Paysandú",1
"2020-06-09","Casos recuperados","Río Negro",9
"2020-06-09","Casos recuperados","Rivera",29
"2020-06-09","Casos recuperados","Rocha",1
"2020-06-09","Casos recuperados","Salto",12
"2020-06-09","Casos recuperados","San José",5
"2020-06-09","Casos recuperados","Soriano",1
"2020-06-09","Casos recuperados","Tacuarembó",0
"2020-06-09","Casos recuperados","Treinta y Tres",12
"2020-06-09","Fallecidos","Artigas",0
"2020-06-09","Fallecidos","Canelones",2
"2020-06-09","Fallecidos","Cerro Largo",0
"2020-06-09","Fallecidos","Colonia",0
"2020-06-09","Fallecidos","Durazno",0
"2020-06-09","Fallecidos","Flores",0
"2020-06-09","Fallecidos","Florida",0
"2020-06-09","Fallecidos","Lavalleja",0
"2020-06-09","Fallecidos","Maldonado",4
"2020-06-09","Fallecidos","Montevideo",15
"2020-06-09","Fallecidos","Paysandú",0
"2020-06-09","Fallecidos","Río Negro",0
"2020-06-09","Fallecidos","Rivera",2
"2020-06-09","Fallecidos","Rocha",0
"2020-06-09","Fallecidos","Salto",0
"2020-06-09","Fallecidos","San José",0
"2020-06-09","Fallecidos","Soriano",0
"2020-06-09","Fallecidos","Tacuarembó",0
"2020-06-09","Fallecidos","Treinta y Tres",0
"2020-06-09","Personal de la salud  Confirmados","Todo el país",110
"2020-06-09","Personal de la salud  Recuperados","Todo el país",101
"2020-06-09","Personal de la salud  Activos","Todo el país",8
"2020-06-09","Personal de la salud  Fallecidos","Todo el país",1
"2020-06-09","Cantidad de Tests  Positivos","Todo el país",1
"2020-06-09","Cantidad de Tests  Negativos","Todo el país",756
"2020-06-09","Personas en CTI","Todo el país",4
"2020-06-09","Personas en CI","Todo el país",0
"2020-06-09","Fallecidos","Todo el país",23
"2020-06-09","Casos nuevos","Todo el país",1
"2020-06-10","Casos activos","Artigas",0
"2020-06-10","Casos activos","Canelones",10
"2020-06-10","Casos activos","Cerro Largo",0
"2020-06-10","Casos activos","Colonia",3
"2020-06-10","Casos activos","Durazno",0
"2020-06-10","Casos activos","Flores",1
"2020-06-10","Casos activos","Florida",0
"2020-06-10","Casos activos","Lavalleja",0
"2020-06-10","Casos activos","Maldonado",0
"2020-06-10","Casos activos","Montevideo",24
"2020-06-10","Casos activos","Paysandú",0
"2020-06-10","Casos activos","Río Negro",1
"2020-06-10","Casos activos","Rivera",24
"2020-06-10","Casos activos","Rocha",1
